Cliente,Vehiculo,Tiempo,X,Y,Z,Rot_X,Rot_Y,Rot_Z,Velocidad,RPM,Combustible,Llenado,Abasteciendo,Giro_Brusco,Tolva,Direccion
10.15.2.90,930E 05,17:30:42,-84.57,181.89,-495.44,177.11,71.09,-179.93,32.4,4098,98.7,100.0,No,No,Abajo,D
10.15.2.135,930E 04,17:30:46,-520.85,145.18,-249.62,-177.66,-31.29,179.85,24.85,4098,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 10,17:30:46,-383.47,158.87,-192.93,38.86,-87.0,-36.43,2.2,1446,99.1,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:30:50,-553.39,144.04,-340.16,-2.11,-21.65,-0.55,13.41,4098,96.7,100.0,No,No,Abajo,D
10.15.2.135,930E 04,17:30:53,-538.64,144.89,-295.26,-179.88,-15.4,-179.78,25.15,4098,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 04,17:30:54,-540.09,144.87,-302.2,-179.79,-12.02,-179.78,25.06,4098,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 04,17:30:56,-542.09,144.73,-316.1,-178.97,-6.86,-179.78,24.98,4098,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:30:58,309.8,191.61,-536.73,174.17,-32.32,-173.25,11.21,3963,98.4,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:30:59,306.17,191.58,-538.59,171.33,-51.75,-170.62,16.98,4098,98.4,100.0,No,No,Abajo,D
10.15.2.144,930E 13,17:30:59,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:31:01,293.27,191.31,-538.58,33.25,-76.85,-33.12,26.71,4098,98.4,100.0,No,No,Abajo,D
10.15.2.113,930E 10,17:31:03,-503.16,147.42,-229.23,-171.71,-46.31,178.63,30.39,1461,99.1,0.0,No,No,Abajo,D
10.15.2.146,930E 12,17:31:03,287.17,190.79,-533.2,11.6,-51.96,-10.81,3.35,850,98.4,100.0,No,No,Abajo,D
10.15.2.144,930E 13,17:31:08,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.144,930E 13,17:31:09,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.113,930E 10,17:31:12,-540.08,144.88,-294.72,-179.87,-18.57,-179.91,29.9,4098,99.1,0.0,No,No,Abajo,D
10.15.2.144,930E 13,17:31:18,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.135,930E 04,17:31:19,-497.51,135.05,-343.02,0.18,-14.59,-0.09,0.01,850,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 04,17:31:22,-497.51,135.05,-343.02,0.18,-14.59,-0.09,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 04,17:31:24,-497.51,135.05,-343.02,0.18,-14.59,-0.09,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,17:31:25,-516.26,147.18,-220.29,-7.52,44.44,-1.34,13.49,4098,96.7,100.0,No,No,Abajo,D
10.15.2.135,930E 04,17:31:25,-497.51,135.05,-343.02,0.18,-14.59,-0.09,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 11,17:31:27,-387.95,134.9,-300.74,179.96,-81.85,179.52,0.0,850,98.4,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:31:28,-387.95,134.9,-300.74,179.96,-81.85,179.52,0.0,850,98.4,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:31:30,-387.95,134.9,-300.74,179.96,-81.85,179.52,0.0,850,98.4,100.0,No,No,Abajo,D
10.15.2.145,930E 11,17:31:32,-387.95,134.9,-300.74,179.96,-81.85,179.52,0.0,850,98.4,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:31:33,180.39,191.89,-533.56,179.42,22.05,179.95,36.46,4098,98.3,100.0,No,No,Abajo,D
10.15.2.144,930E 13,17:31:40,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.90,930E 05,17:31:41,173.27,191.91,-604.98,-0.44,-18.94,-0.18,0.41,996,98.6,100.0,No,No,Abajo,R
10.15.2.145,930E 11,17:31:41,-387.95,134.9,-300.74,179.96,-81.85,179.52,0.0,850,98.4,100.0,No,No,Abajo,D
10.15.2.113,930E 10,17:31:48,-414.21,135.05,-349.01,-0.01,-76.46,0.04,9.79,4098,99.0,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:31:49,201.0,191.9,-578.07,179.43,-15.82,-179.96,0.05,876,98.3,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:31:52,201.48,191.9,-581.93,179.5,-1.53,-179.79,12.2,4098,98.3,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:31:54,205.64,191.9,-592.44,179.53,23.69,-179.96,26.29,4098,98.3,100.0,No,No,Abajo,D
10.15.2.146,930E 12,17:31:55,211.22,191.9,-597.73,179.59,45.32,-179.88,23.96,2698,98.3,100.0,No,No,Abajo,D
10.15.2.38,930E 01,17:31:54,-422.96,156.58,-175.02,-11.92,76.57,-7.23,13.11,4098,96.6,100.0,No,No,Abajo,D
10.15.2.144,930E 13,17:31:55,-385.3,135.04,-331.95,-179.96,-86.42,179.96,0.0,850,98.9,0.0,No,No,Abajo,R
10.15.2.113,930E 10,17:31:57,-401.17,135.05,-355.33,179.69,-84.66,-179.6,0.0,850,99.0,0.0,No,No,Abajo,R
10.15.2.113,930E 10,17:31:58,-401.17,135.05,-355.33,179.69,-84.66,-179.6,0.0,850,99.0,0.0,No,No,Abajo,R
10.15.2.113,930E 10,17:32:00,-401.17,135.05,-355.33,179.69,-84.66,-179.6,0.0,850,99.0,0.0,No,No,Abajo,R
10.15.2.146,930E 12,17:32:10,207.54,191.9,-606.86,-0.44,14.92,-0.08,9.09,4098,98.3,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:32:13,206.03,191.91,-614.37,-0.53,33.36,-0.07,9.92,4100,98.3,100.0,No,No,Abajo,R
10.15.2.146,930E 12,17:32:15,203.64,191.91,-619.27,-0.63,58.68,-0.12,9.33,4098,98.3,100.0,No,No,Abajo,R
